,btc,eth,ltc,xrp
2018-02-28 18:07:57.435864,8556.6,706.99,169.39,0.74
2018-02-28 18:08:07.862558,8583.56,706.99,169.39,0.74
2018-02-28 18:08:18.100377,8583.56,710.27,169.39,0.74
2018-02-28 18:08:28.648425,8558.41,710.27,169.39,0.74
2018-02-28 18:08:39.052939,8558.41,710.27,169.39,0.74
2018-02-28 18:08:49.376581,8558.41,710.27,169.39,0.74
2018-02-28 18:08:59.896227,8583.5,710.27,169.39,0.74
2018-02-28 18:09:10.155504,8583.51,710.27,169.39,0.74
2018-02-28 18:09:20.572628,8583.51,710.15,169.39,0.74
2018-02-28 18:09:42.635019,8583.51,710.15,169.39,169.39
2018-02-28 18:09:53.066926,8583.51,707.37,169.39,0.74
2018-02-28 18:10:03.467740,8583.51,710.17,169.39,0.74
2018-02-28 18:10:13.877349,8583.51,710.17,169.39,0.7421
2018-02-28 18:10:24.147737,8583.51,710.3,169.39,0.7421
2018-02-28 18:10:34.694752,8583.51,710.3,169.39,0.7421
2018-02-28 18:10:45.214098,8583.51,710.3,169.39,0.7421
2018-02-28 18:10:55.699305,8574.87,710.3,169.96,0.7421
2018-02-28 18:11:06.015054,8565.0,709.99,169.96,0.7421
2018-02-28 18:11:16.412445,8565.01,709.99,169.96,0.7421
2018-02-28 18:11:26.864544,8580.4,709.99,169.96,0.7421
2018-02-28 18:11:37.167642,8583.4,709.99,169.96,0.7421
2018-02-28 18:11:47.569144,8582.6,710.32,169.96,0.7421
2018-02-28 18:11:57.877783,8582.6,710.32,169.96,0.74244
2018-02-28 18:12:08.175272,8582.0,710.32,169.96,0.74244
2018-02-28 18:12:18.600103,8582.13,708.13,169.96,0.74244
2018-02-28 18:12:29.433951,8582.13,710.11,169.96,0.74244
2018-02-28 18:12:39.728517,8582.13,708.26,169.96,0.74244
2018-02-28 18:12:50.132218,8579.15,710.51,169.96,0.74244
2018-02-28 18:13:00.681031,8579.15,710.51,169.96,0.74244
2018-02-28 18:13:11.142847,8579.0,710.51,169.96,0.74244
2018-02-28 18:13:21.534605,8579.09,708.13,169.41,0.74244
2018-02-28 18:13:32.009305,8581.87,708.13,169.41,0.74244
2018-02-28 18:13:42.253453,8581.87,708.13,169.41,0.74244
2018-02-28 18:13:52.493476,8583.51,708.13,169.41,0.74244
2018-02-28 18:14:02.942986,8583.51,708.13,169.43,0.74244
2018-02-28 18:14:13.340093,8568.49,710.49,169.43,0.74244
2018-02-28 18:14:23.758419,8568.71,710.49,169.43,0.74244
2018-02-28 18:14:34.115524,8568.71,710.49,169.43,0.74244
2018-02-28 18:14:44.804310,8568.71,710.49,169.43,0.74244
2018-02-28 18:14:55.041497,8599.99,710.49,169.43,0.74244
2018-02-28 18:15:05.564607,8613.69,710.49,169.43,0.74244
2018-02-28 18:15:16.219597,8606.42,710.49,169.43,0.74221
2018-02-28 18:15:26.811348,8606.42,710.49,170.03,0.74221
2018-02-28 18:15:37.034470,8596.78,710.49,170.03,0.74221
2018-02-28 18:15:47.345183,8595.18,710.49,170.03,0.74221
2018-02-28 18:15:57.539590,8594.6,710.49,170.03,0.74221
2018-02-28 18:16:07.974416,8600.2,709.34,170.03,0.74221
2018-02-28 18:16:18.487719,8604.78,709.0,170.03,0.74221
2018-02-28 18:16:28.817426,8610.0,709.0,170.03,0.74221
2018-02-28 18:16:39.035596,8610.0,709.0,170.03,0.74221
2018-02-28 18:16:49.609982,8611.46,709.0,170.03,0.74319
2018-02-28 18:16:59.955661,8613.89,709.0,170.03,0.74319
2018-02-28 18:17:10.386373,8615.1,709.0,170.03,0.74319
2018-02-28 18:17:20.620785,8617.31,711.48,170.33,0.74009
2018-02-28 18:17:30.993763,8617.31,711.48,170.28,0.74009
2018-02-28 18:17:41.432415,8614.38,711.48,170.28,0.74009
2018-02-28 18:17:53.002281,8614.38,711.05,170.28,0.74319
2018-02-28 18:18:04.716950,8614.38,710.93,169.71,0.74319
2018-02-28 18:18:15.056617,8603.4,710.93,169.71,0.74319
2018-02-28 18:18:25.444876,8613.19,710.93,169.71,0.74319
2018-02-28 18:18:35.928706,8609.17,710.93,169.71,0.74319
2018-02-28 18:18:46.361384,8600.0,710.93,169.71,0.74319
2018-02-28 18:18:56.693604,8600.0,710.93,169.71,0.74319
2018-02-28 18:19:06.929123,8615.0,710.93,169.71,0.74319
2018-02-28 18:19:17.249587,8615.0,710.93,169.71,0.74319
2018-02-28 18:19:27.619753,8615.0,710.93,169.71,0.74319
2018-02-28 18:19:38.275942,8615.0,710.5,169.71,0.74319
2018-02-28 18:19:48.683272,8619.41,710.5,169.71,0.74319
2018-02-28 18:19:58.889980,8619.41,710.5,170.33,0.74319
2018-02-28 18:20:09.298424,8614.72,710.5,170.33,0.74012
2018-02-28 18:20:19.996340,8619.85,710.5,170.33,0.74012
2018-02-28 18:20:30.488804,8619.85,710.0,170.33,0.74012
2018-02-28 18:20:40.885304,8619.85,710.0,170.33,0.74012
2018-02-28 18:20:51.127557,8619.85,710.0,170.33,0.74012
2018-02-28 18:21:01.634870,8619.85,710.0,170.33,0.74012
2018-02-28 18:21:11.856600,8627.73,710.0,170.33,0.74319
2018-02-28 18:21:22.335237,8628.15,711.47,170.4,0.74319
2018-02-28 18:21:32.522914,8628.15,711.47,170.4,0.74319
2018-02-28 18:21:42.913566,8637.3,711.47,170.12,0.74319
2018-02-28 18:21:53.243495,8624.75,711.47,170.12,0.74058
2018-02-28 18:22:03.771125,8636.08,711.47,170.4,0.74058
2018-02-28 18:22:14.171901,8637.3,711.47,170.4,0.74058
2018-02-28 18:22:24.726256,8637.3,711.47,170.4,0.74058
2018-02-28 18:22:34.968817,8637.3,711.47,170.4,0.74058
2018-02-28 18:22:45.186288,8637.3,712.06,170.4,0.74058
2018-02-28 18:22:55.672591,8637.3,712.06,170.4,0.74058
2018-02-28 18:23:06.017097,8637.3,712.06,170.4,0.74058
2018-02-28 18:23:16.577949,8639.29,712.06,170.74,0.74058
2018-02-28 18:23:26.833832,8639.29,712.06,170.74,0.74058
2018-02-28 18:23:37.359799,8635.98,710.08,170.74,0.74319
2018-02-28 18:23:47.631578,8628.31,712.03,170.87,0.74319
2018-02-28 18:23:58.039966,8628.31,712.03,170.86,0.74319
2018-02-28 18:24:08.434731,8618.62,710.0,170.86,0.74319
2018-02-28 18:24:19.027501,8608.38,710.0,170.86,0.74319
2018-02-28 18:24:29.325099,8618.49,708.36,170.86,0.74319
2018-02-28 18:24:39.817703,8610.54,708.36,170.86,0.74319
2018-02-28 18:24:50.194669,8610.54,708.36,170.86,0.74319
2018-02-28 18:25:00.672693,8625.0,708.36,170.86,0.74319
2018-02-28 18:25:10.985635,8620.0,708.36,170.86,0.74319
2018-02-28 18:25:21.460835,8620.0,708.36,170.86,0.74319
2018-02-28 18:25:31.946751,8620.0,708.36,170.86,0.74319
2018-02-28 18:25:42.555174,8620.0,710.0,170.08,0.74319
2018-02-28 18:25:52.899438,8620.0,710.0,170.08,0.74319
2018-02-28 18:26:03.673043,8625.0,710.0,170.1,0.74319
2018-02-28 18:26:13.911441,8627.9,710.0,170.1,0.74319
2018-02-28 18:26:24.837943,8627.9,710.0,170.1,0.74319
2018-02-28 18:26:35.264391,8627.9,710.0,170.1,0.74319
2018-02-28 18:26:46.025004,8633.0,710.0,170.1,0.743
2018-02-28 18:26:56.308790,8633.0,710.0,170.1,0.743
2018-02-28 18:27:06.628239,8633.0,710.0,170.1,0.743
2018-02-28 18:27:16.987993,8633.0,711.36,170.1,0.743
2018-02-28 18:27:27.539304,8627.9,711.36,170.1,0.743
2018-02-28 18:27:37.874855,8627.9,711.15,170.83,0.743
2018-02-28 18:27:48.307252,8627.9,711.15,170.87,0.743
2018-02-28 18:27:58.597225,8630.56,711.15,170.34,0.743
2018-02-28 18:28:09.087848,8630.56,711.15,170.34,0.74299
2018-02-28 18:28:19.528088,8627.9,711.15,170.86,0.74299
2018-02-28 18:28:29.932783,8620.0,711.15,170.86,0.74299
2018-02-28 18:28:40.177925,8620.0,711.15,170.83,0.74299
2018-02-28 18:28:50.583765,8620.0,711.15,170.83,0.74299
2018-02-28 18:29:00.916393,8620.0,711.15,170.86,0.74299
2018-02-28 18:29:11.234580,8620.0,711.15,170.86,0.74299
2018-02-28 18:29:21.703372,8628.0,711.55,170.86,0.74299
2018-02-28 18:29:32.239495,8628.0,711.55,170.86,0.74299
2018-02-28 18:29:42.745200,8628.0,711.55,170.86,0.74299
2018-02-28 18:29:53.320659,8628.0,711.55,170.86,0.74299
2018-02-28 18:30:03.767544,8628.0,711.55,170.86,0.74299
2018-02-28 18:30:14.033617,8628.0,711.55,170.86,0.743
2018-02-28 18:30:24.566608,8622.31,711.51,170.86,0.743
2018-02-28 18:30:34.977914,8628.0,711.51,170.86,0.74236
2018-02-28 18:30:45.198232,8628.0,711.51,170.86,0.74236
2018-02-28 18:30:55.800384,8628.0,710.0,170.74,0.74236
2018-02-28 18:31:06.230062,8621.0,710.0,170.74,0.74
2018-02-28 18:31:16.587728,8620.88,710.0,170.74,0.74
2018-02-28 18:31:27.009592,8610.24,710.0,170.74,0.74
2018-02-28 18:31:37.336374,8610.0,710.0,170.49,0.74296
2018-02-28 18:31:47.894466,8610.0,710.0,170.49,0.74296
2018-02-28 18:31:58.303133,8636.07,710.0,170.49,0.74296
2018-02-28 18:32:08.811594,8628.48,710.0,170.04,0.74296
2018-02-28 18:32:19.133723,8628.39,710.0,170.04,0.74296
2018-02-28 18:32:29.539431,8604.81,710.0,170.04,0.743
2018-02-28 18:32:39.736470,8620.5,710.0,170.04,0.74012
2018-02-28 18:32:50.165716,8620.5,710.0,170.04,0.74012
2018-02-28 18:33:00.523896,8620.5,709.46,170.36,0.7401
2018-02-28 18:33:10.977391,8629.0,709.46,170.36,0.7401
2018-02-28 18:33:21.200306,8628.89,709.46,170.5,0.7401
2018-02-28 18:33:31.624341,8628.89,709.46,170.5,0.743
2018-02-28 18:33:42.042005,8628.0,709.0,170.5,0.743
2018-02-28 18:33:52.625056,8628.0,709.0,170.5,0.743
2018-02-28 18:34:02.895930,8628.78,709.0,170.5,0.743
2018-02-28 18:34:13.296772,8636.8,709.0,170.5,0.743
2018-02-28 18:34:23.713722,8636.8,709.0,170.5,0.743
2018-02-28 18:34:33.942188,8636.8,709.0,170.5,0.743
2018-02-28 18:34:44.472498,8636.8,709.0,170.69,0.743
2018-02-28 18:34:54.884078,8621.11,709.0,170.69,0.743
2018-02-28 18:35:05.330841,8621.11,709.0,170.4,0.743
2018-02-28 18:35:15.820649,8613.13,709.0,170.4,0.743
2018-02-28 18:35:26.120272,8613.13,709.0,170.4,0.743
2018-02-28 18:35:36.478446,8621.11,709.0,170.56,0.743
2018-02-28 18:35:46.693892,8621.11,711.66,170.56,0.743
2018-02-28 18:35:57.026937,8621.11,711.61,170.56,0.743
2018-02-28 18:36:07.470423,8613.7,709.0,170.56,0.743
2018-02-28 18:36:17.976270,8620.16,709.0,170.56,0.743
2018-02-28 18:36:28.525624,8620.9,709.0,170.61,0.743
2018-02-28 18:36:38.873954,8620.9,709.0,170.61,0.743
2018-02-28 18:36:49.207304,8599.7,709.0,170.61,0.743
2018-02-28 18:36:59.530494,8603.95,709.0,170.58,0.743
2018-02-28 18:37:09.914541,8620.87,710.18,170.58,0.743
2018-02-28 18:37:20.322930,8620.87,710.21,170.58,0.743
2018-02-28 18:37:30.835892,8604.61,709.0,170.58,0.743
2018-02-28 18:37:41.032455,8621.0,709.0,170.58,0.743
2018-02-28 18:37:51.554508,8620.8,709.0,170.58,0.743
2018-02-28 18:38:02.060169,8620.8,709.0,170.58,0.743
2018-02-28 18:38:12.582043,8620.77,709.0,170.58,0.743
2018-02-28 18:38:22.907735,8605.5,709.0,170.58,0.743
2018-02-28 18:38:33.423081,8621.0,709.0,170.58,0.743
2018-02-28 18:38:43.746841,8621.0,709.0,170.58,0.743
2018-02-28 18:38:54.096881,8621.0,709.0,170.55,0.743
2018-02-28 18:39:04.457355,8621.11,709.0,170.0,0.743
2018-02-28 18:39:15.059542,8621.11,709.0,169.94,0.743
2018-02-28 18:39:25.379689,8619.27,709.0,169.94,0.743
2018-02-28 18:39:35.874489,8616.69,709.0,169.94,0.743
2018-02-28 18:39:46.169586,8616.69,709.0,169.94,0.74319
2018-02-28 18:39:56.624947,8616.69,709.0,169.94,0.74319
2018-02-28 18:40:07.464699,8612.4,709.0,170.41,0.74031
2018-02-28 18:40:17.912702,8619.5,709.79,170.41,0.74031
2018-02-28 18:40:28.456708,8612.59,709.79,170.41,0.74031
2018-02-28 18:40:38.681497,8606.98,709.79,170.42,0.74031
2018-02-28 18:40:49.147656,8595.51,709.0,169.91,0.74031
2018-02-28 18:40:59.553260,8589.01,709.0,169.91,0.74
2018-02-28 18:41:09.865671,8564.69,707.59,169.63,0.74
2018-02-28 18:41:20.201686,8564.69,707.59,169.57,0.7399
2018-02-28 18:41:30.401111,8564.69,706.53,169.57,0.7399
2018-02-28 18:41:40.728555,8564.69,706.53,169.57,0.743
2018-02-28 18:41:51.046499,8577.86,708.36,169.57,0.743
2018-02-28 18:42:01.574273,8577.86,708.36,169.57,0.743
2018-02-28 18:42:12.018006,8582.83,709.25,169.57,0.743
2018-02-28 18:42:22.445074,8577.23,709.22,170.09,0.743
2018-02-28 18:42:32.859059,8577.23,709.25,170.09,0.743
2018-02-28 18:42:43.287057,8577.23,709.25,170.09,0.743
2018-02-28 18:42:53.644740,8577.23,709.22,170.09,0.743
2018-02-28 18:43:04.002084,8577.23,709.22,170.09,0.743
2018-02-28 18:43:14.453940,8579.1,709.22,170.09,0.74017
2018-02-28 18:43:24.763634,8579.1,709.22,170.09,0.74017
2018-02-28 18:43:35.285151,8580.72,709.22,170.09,0.74017
2018-02-28 18:43:45.699416,8580.72,709.22,170.09,0.74017
2018-02-28 18:43:56.068303,8579.7,709.22,170.09,0.74298
2018-02-28 18:44:06.577935,8583.4,709.03,170.09,0.74298
2018-02-28 18:44:16.958333,8576.05,709.03,170.09,0.74298
2018-02-28 18:44:27.185189,8559.3,709.02,170.09,0.74298
2018-02-28 18:44:37.579565,8559.3,709.02,170.09,0.74298
2018-02-28 18:44:48.078720,8559.3,709.02,170.09,0.74298
2018-02-28 18:44:58.389244,8570.87,709.02,170.09,0.74298
2018-02-28 18:45:08.903293,8559.31,709.02,170.09,0.74298
2018-02-28 18:45:19.355688,8559.31,709.02,169.08,0.74298
2018-02-28 18:45:29.680534,8559.4,709.02,169.08,0.74298
2018-02-28 18:45:40.075727,8559.4,709.02,169.08,0.74298
2018-02-28 18:45:50.506210,8559.4,709.02,169.87,0.74298
2018-02-28 18:46:00.848787,8559.4,709.02,169.87,0.74298
2018-02-28 18:46:11.503291,8586.88,709.02,169.87,0.74298
2018-02-28 18:46:22.048429,8586.88,709.02,169.87,0.74298
2018-02-28 18:46:32.345528,8586.88,709.02,169.87,0.74298
2018-02-28 18:46:42.735360,8586.88,710.15,169.87,0.74298
2018-02-28 18:46:53.202233,8586.88,710.15,169.87,0.74298
2018-02-28 18:47:03.613597,8586.88,710.15,169.87,0.74298
2018-02-28 18:47:13.964101,8598.86,710.11,169.87,0.74298
2018-02-28 18:47:24.542781,8575.12,710.11,169.87,0.74298
2018-02-28 18:47:34.914627,8593.91,710.11,169.87,0.74298
2018-02-28 18:47:45.385302,8593.91,710.11,169.87,0.74298
2018-02-28 18:47:55.685731,8562.43,710.11,169.82,0.74295
2018-02-28 18:48:06.003277,8571.63,710.11,169.82,0.74295
2018-02-28 18:48:16.412758,8571.63,709.37,169.82,0.74295
2018-02-28 18:48:26.822280,8598.36,709.37,169.82,0.74295
2018-02-28 18:48:37.084549,8598.36,709.37,169.82,0.74295
2018-02-28 18:48:47.770640,8598.36,709.37,169.82,0.74295
2018-02-28 18:48:58.136750,8598.36,709.37,169.82,0.74295
2018-02-28 18:49:08.550109,8598.36,709.37,169.82,0.74295
2018-02-28 18:49:18.949260,8576.2,709.93,169.82,0.74295
2018-02-28 18:49:29.382280,8576.2,709.93,169.82,0.74295
2018-02-28 18:49:39.722100,8576.2,709.93,169.82,0.74295
2018-02-28 18:49:50.026569,8577.5,709.93,169.82,0.74295
2018-02-28 18:50:00.566996,8577.5,709.93,169.82,0.74295
2018-02-28 18:50:11.490331,8602.85,709.93,169.82,0.74295
2018-02-28 18:50:21.829176,8602.85,709.93,170.25,0.7385
2018-02-28 18:50:32.166739,8590.2,708.28,170.25,0.7385
2018-02-28 18:50:42.639790,8590.4,710.23,170.25,0.74293
2018-02-28 18:50:52.880456,8590.4,710.23,170.27,0.74293
2018-02-28 18:51:03.506001,8590.4,710.23,170.27,0.74293
2018-02-28 18:51:13.930841,8585.7,710.23,170.27,0.74293
2018-02-28 18:51:24.353310,8585.7,710.22,170.27,0.74293
2018-02-28 18:51:34.662609,8590.57,710.22,170.27,0.74293
2018-02-28 18:51:45.229177,8590.57,710.22,170.27,0.74293
2018-02-28 18:51:55.643296,8590.57,710.22,170.27,0.74293
2018-02-28 18:52:06.248861,8611.9,710.22,170.27,0.74294
2018-02-28 18:52:16.641209,8611.9,710.73,170.36,0.74294
2018-02-28 18:52:26.839993,8611.9,710.7,170.36,0.74294
2018-02-28 18:52:37.681745,8605.68,710.7,170.36,0.74294
2018-02-28 18:52:48.014063,8605.68,710.7,170.36,0.74294
2018-02-28 18:52:58.610890,8605.68,710.7,170.36,0.74294
2018-02-28 18:53:09.107676,8585.93,710.55,170.36,0.74294
2018-02-28 18:53:19.602752,8594.66,710.55,170.36,0.74294
2018-02-28 18:53:29.954890,8594.69,710.04,170.24,0.74294
2018-02-28 18:53:40.276446,8594.69,710.49,170.24,0.74294
2018-02-28 18:53:50.578810,8594.69,710.49,170.24,0.74294
2018-02-28 18:54:00.930100,8594.69,710.44,170.23,0.7427
2018-02-28 18:54:11.333219,8594.69,710.44,170.23,0.7427
2018-02-28 18:54:21.651830,8595.99,710.41,170.23,0.7427
2018-02-28 18:54:31.963815,8588.17,710.41,170.23,0.74269
2018-02-28 18:54:42.419312,8571.0,710.32,170.23,0.74269
2018-02-28 18:54:52.802035,8571.0,710.32,170.23,0.74269
2018-02-28 18:55:03.114999,8587.49,710.02,170.21,0.74269
2018-02-28 18:55:13.609714,8587.49,710.02,169.5,0.74266
2018-02-28 18:55:23.824571,8587.49,710.02,169.5,0.74266
2018-02-28 18:55:34.215618,8587.49,710.02,169.5,0.74266
2018-02-28 18:55:44.938838,8587.4,710.02,169.86,0.7427
2018-02-28 18:55:55.339448,8587.4,710.02,169.86,0.7427
2018-02-28 18:56:05.822614,8574.22,708.13,169.86,0.7427
2018-02-28 18:56:16.328134,8574.22,708.13,169.86,0.7427
2018-02-28 18:56:26.676425,8574.22,708.13,169.86,0.7427
2018-02-28 18:56:37.004580,8581.9,708.13,169.86,0.7427
2018-02-28 18:56:47.460648,8585.64,708.13,169.86,0.7427
2018-02-28 18:56:59.587481,8591.9,708.13,169.86,0.7427
2018-02-28 18:57:11.220648,8591.37,708.13,169.86,0.7427
2018-02-28 18:57:21.536885,8591.83,709.59,169.86,0.7427
2018-02-28 18:57:31.892672,8591.83,709.59,169.86,0.7427
2018-02-28 18:57:42.353678,8597.96,709.59,169.86,0.7427
2018-02-28 18:57:52.563747,8597.96,709.59,169.86,0.7427
2018-02-28 18:58:02.984668,8597.96,709.59,169.86,0.7427
2018-02-28 18:58:13.533261,8595.33,709.59,169.86,0.7427
2018-02-28 18:58:23.862183,8594.75,709.59,169.29,0.7427
2018-02-28 18:58:34.179845,8580.1,709.59,169.29,0.7427
2018-02-28 18:58:44.502612,8592.6,707.76,169.29,0.74294
2018-02-28 18:58:54.758656,8592.6,707.76,169.29,0.7427
2018-02-28 18:59:05.090948,8592.3,707.76,169.85,0.7427
2018-02-28 18:59:15.520727,8592.4,707.76,169.85,0.7427
2018-02-28 18:59:25.937743,8580.1,707.76,169.85,0.7427
2018-02-28 18:59:36.436945,8584.43,707.76,169.85,0.7427
2018-02-28 18:59:46.730840,8587.85,707.93,169.85,0.7427
2018-02-28 18:59:57.168801,8587.85,707.93,169.85,0.7427
2018-02-28 19:00:07.398462,8584.33,707.93,169.4,0.7427
2018-02-28 19:00:18.067792,8584.25,707.93,169.98,0.7427
2018-02-28 19:00:28.395488,8584.25,707.93,169.98,0.7427
2018-02-28 19:00:38.617084,8594.49,707.93,169.98,0.7427
2018-02-28 19:00:49.202568,8594.49,707.93,169.98,0.7427
2018-02-28 19:00:59.759973,8594.49,707.93,169.98,0.7427
2018-02-28 19:01:10.101409,8580.71,707.93,169.98,0.7427
2018-02-28 19:01:20.518200,8580.71,707.93,169.98,0.7427
2018-02-28 19:01:31.020854,8580.71,707.93,169.98,0.7427
2018-02-28 19:01:41.336425,8580.71,707.93,170.18,0.7427
2018-02-28 19:01:51.793965,8580.71,707.93,170.18,0.7427
2018-02-28 19:02:02.473654,8598.99,707.93,170.18,0.7427
2018-02-28 19:02:12.958640,8588.67,710.69,170.18,0.7427
2018-02-28 19:02:23.185763,8588.67,710.69,170.18,0.7427
2018-02-28 19:02:33.452516,8608.28,707.65,170.18,0.7427
2018-02-28 19:02:43.958918,8608.28,707.65,170.18,0.7427
2018-02-28 19:02:54.490358,8608.28,707.65,170.18,0.7427
2018-02-28 19:03:05.036672,8605.43,707.65,170.18,0.7427
2018-02-28 19:03:15.442179,8605.41,707.65,170.18,0.7427
2018-02-28 19:03:25.948363,8605.4,707.65,170.18,0.7427
2018-02-28 19:03:36.288609,8605.38,707.65,170.18,0.7427
2018-02-28 19:03:46.594144,8605.38,707.65,170.18,0.7427
2018-02-28 19:03:56.975785,8605.38,707.65,170.18,0.7427
2018-02-28 19:04:07.381076,8611.27,707.65,170.18,0.7427
2018-02-28 19:04:17.924306,8611.27,707.65,170.18,0.7427
2018-02-28 19:04:28.152799,8611.27,707.65,170.18,0.7427
2018-02-28 19:04:38.425962,8605.38,707.65,170.18,0.7427
2018-02-28 19:04:48.663677,8605.38,711.15,170.11,0.7427
2018-02-28 19:04:58.889096,8605.38,711.15,170.11,0.7427
2018-02-28 19:05:09.304845,8605.38,711.15,169.64,0.7427
2018-02-28 19:05:19.625505,8605.38,712.06,169.64,0.7427
2018-02-28 19:05:29.915664,8605.38,712.06,170.04,0.7427
2018-02-28 19:05:40.468807,8615.48,712.06,170.04,0.7427
2018-02-28 19:05:50.789191,8588.73,709.17,170.04,0.7427
2018-02-28 19:06:01.194934,8605.38,709.17,170.04,0.7427
2018-02-28 19:06:11.756230,8590.24,709.17,170.04,0.7427
2018-02-28 19:06:21.975313,8590.24,709.17,169.2,0.7427
2018-02-28 19:06:32.507461,8590.24,711.3,169.2,0.7427
2018-02-28 19:06:42.732056,8605.39,711.3,169.94,0.7427
2018-02-28 19:06:52.969431,8605.39,711.3,169.94,0.7427
2018-02-28 19:07:03.342421,8605.39,711.3,169.97,0.7427
2018-02-28 19:07:13.777373,8605.39,711.3,169.97,0.7427
2018-02-28 19:07:24.153434,8605.39,710.68,169.97,0.7427
2018-02-28 19:07:34.499791,8605.38,710.69,169.97,0.7427
2018-02-28 19:07:44.833883,8605.38,710.69,169.92,0.7427
2018-02-28 19:07:55.213563,8605.38,710.69,170.05,0.7427
2018-02-28 19:08:05.650936,8598.58,710.69,169.37,0.7427
2018-02-28 19:08:15.853705,8607.26,710.69,169.42,0.7427
2018-02-28 19:08:26.178754,8612.09,710.69,169.42,0.7427
2018-02-28 19:08:36.592226,8612.09,710.69,169.42,0.7427
2018-02-28 19:08:47.096121,8588.63,710.69,169.42,0.7427
2018-02-28 19:08:57.515259,8588.63,710.69,169.93,0.74271
2018-02-28 19:09:07.944234,8604.76,710.69,170.05,0.74271
2018-02-28 19:09:18.320456,8604.76,709.07,170.02,0.74271
2018-02-28 19:09:28.541005,8604.76,709.07,170.02,0.74271
2018-02-28 19:09:39.041360,8604.48,709.07,170.02,0.74271
2018-02-28 19:09:49.356468,8604.48,709.07,170.02,0.74271
2018-02-28 19:09:59.811791,8604.48,709.07,170.02,0.74271
2018-02-28 19:10:10.063553,8599.9,709.07,170.02,0.74271
2018-02-28 19:10:20.441940,8599.9,709.07,170.02,0.74271
2018-02-28 19:10:30.869296,8599.9,709.07,170.02,0.74271
2018-02-28 19:10:41.217071,8599.9,709.07,170.02,0.74271
2018-02-28 19:10:51.643012,8599.9,710.75,170.02,0.74271
2018-02-28 19:11:02.081132,8599.9,710.75,170.02,0.74271
2018-02-28 19:11:12.506087,8599.9,710.75,170.02,0.74271
2018-02-28 19:11:22.950264,8599.9,711.48,170.02,0.74298
2018-02-28 19:11:33.461772,8605.99,711.48,170.02,0.74298
2018-02-28 19:11:43.861815,8605.99,711.48,170.02,0.74298
2018-02-28 19:11:54.570222,8594.96,711.44,170.02,0.74271
2018-02-28 19:12:05.012223,8605.99,711.44,170.02,0.74298
2018-02-28 19:12:15.491378,8605.99,711.44,170.02,0.743
2018-02-28 19:12:26.165724,8605.99,711.44,170.02,0.743
2018-02-28 19:12:36.589185,8605.99,711.38,170.02,0.743
2018-02-28 19:12:47.373589,8605.99,711.38,170.02,0.74298
2018-02-28 19:12:57.688156,8605.99,709.75,170.02,0.74298
2018-02-28 19:13:08.008670,8617.63,711.34,170.02,0.74298
2018-02-28 19:13:18.353352,8617.63,711.33,170.02,0.74298
2018-02-28 19:13:28.835122,8612.25,709.85,170.02,0.74298
2018-02-28 19:13:39.590727,8619.79,709.85,170.02,0.74298
2018-02-28 19:13:49.781570,8619.79,709.85,170.0,0.74271
2018-02-28 19:14:00.077170,8619.79,709.85,170.31,0.74271
2018-02-28 19:14:10.490022,8621.11,709.14,170.31,0.74271
2018-02-28 19:14:20.917587,8621.11,711.5,170.31,0.74271
2018-02-28 19:14:31.542388,8621.11,711.5,170.37,0.74271
2018-02-28 19:14:41.983228,8621.11,711.5,170.37,0.74271
2018-02-28 19:14:52.400721,8621.11,711.5,170.37,0.74271
2018-02-28 19:15:02.805488,8621.11,711.5,170.37,0.74271
2018-02-28 19:15:12.996394,8621.08,711.5,170.37,0.74271
2018-02-28 19:15:23.356165,8621.08,711.5,170.37,0.74271
2018-02-28 19:15:33.630948,8621.08,711.5,170.37,0.74271
2018-02-28 19:15:43.984919,8621.11,711.5,170.37,0.74271
2018-02-28 19:15:54.359406,8621.08,711.5,170.37,0.74271
2018-02-28 19:16:04.788794,8616.11,711.5,170.37,0.7427
2018-02-28 19:16:15.303186,8616.73,711.5,170.37,0.7427
2018-02-28 19:16:25.695791,8616.73,711.5,170.37,0.7427
2018-02-28 19:16:36.081657,8616.73,711.5,169.81,0.7427
2018-02-28 19:16:46.478725,8616.73,711.5,169.81,0.7427
2018-02-28 19:16:56.726484,8616.73,711.5,169.81,0.7427
2018-02-28 19:17:06.953727,8608.09,711.5,169.81,0.74265
2018-02-28 19:17:17.263397,8604.63,711.5,169.81,0.74265
